source	edge_type	target	attribute
DOID:11702	PRESENTS_DpS	D014202	8.10232165915619
DOID:12376	PRESENTS_DpS	D014202	10.326488389120637
DOID:13548	PRESENTS_DpS	D014202	25.82857323164025
DOID:640	PRESENTS_DpS	D014202	4.230127773856647
DOID:6536	PRESENTS_DpS	D014202	14.720056430454571
DOID:2361	PRESENTS_DpS	D014202	9.663319410002797
DOID:0060688	PRESENTS_DpS	D014202	6.1777232591806746
DOID:13413	PRESENTS_DpS	D014202	4.007126472734855
DOID:4203	PRESENTS_DpS	D014202	16.288172407582035
DOID:0050753	PRESENTS_DpS	D014202	3.5565296315853083
DOID:10600	PRESENTS_DpS	D014202	4.3887575653762685
DOID:9650	PRESENTS_DpS	D014202	4.234766071854296
DOID:3541	PRESENTS_DpS	D014202	8.836424628274369
DOID:7188	PRESENTS_DpS	D014202	6.34519166078497
DOID:3429	PRESENTS_DpS	D014202	8.494369481373429
DOID:0060160	PRESENTS_DpS	D014202	10.326488389120637
DOID:5213	PRESENTS_DpS	D014202	18.43278177458033
DOID:13137	PRESENTS_DpS	D014202	10.326488389120637
DOID:3454	PRESENTS_DpS	D014202	6.723203078874287
DOID:1440	PRESENTS_DpS	D014202	15.265243705656593
DOID:12858	PRESENTS_DpS	D014202	3.4153755372577983
DOID:0060162	PRESENTS_DpS	D014202	10.12790207394524
DOID:643	PRESENTS_DpS	D014202	15.643096272628288
DOID:14330	PRESENTS_DpS	D014202	30.06553431792504
DOID:679	PRESENTS_DpS	D014202	9.0179949973485
DOID:14332	PRESENTS_DpS	D014202	16.988738962746858
DOID:10595	PRESENTS_DpS	D014202	5.635369636475367
DOID:4873	PRESENTS_DpS	D014202	3.367333170365425
DOID:10864	PRESENTS_DpS	D014202	4.90668547681819
DOID:4706	PRESENTS_DpS	D014202	5.851676753835028
DOID:483	PRESENTS_DpS	D014202	5.77468100707404
DOID:231	PRESENTS_DpS	D014202	3.367333170365425
DOID:2536	PRESENTS_DpS	D014202	18.43278177458033
DOID:4752	PRESENTS_DpS	D014202	4.364510286009551
DOID:11262	PRESENTS_DpS	D014202	13.859234416977696
DOID:230	PRESENTS_DpS	D014202	3.367333170365425
DOID:1289	PRESENTS_DpS	D014202	5.698386816092197
DOID:5426	PRESENTS_DpS	D014202	95.3419746961052
DOID:3602	PRESENTS_DpS	D014202	4.063664412385435
DOID:14261	PRESENTS_DpS	D014202	88.78522209357288
DOID:2477	PRESENTS_DpS	D014202	5.06395103697262
DOID:11550	PRESENTS_DpS	D014202	4.90668547681819
DOID:14784	PRESENTS_DpS	D014202	9.517787491177453
DOID:2786	PRESENTS_DpS	D014202	22.651651950329136
DOID:890	PRESENTS_DpS	D014202	6.5831363480644045
DOID:2377	PRESENTS_DpS	D014202	8.95481599890121
DOID:10866	PRESENTS_DpS	D014202	4.90668547681819
DOID:0050785	PRESENTS_DpS	D014202	6.990941254581668
DOID:10944	PRESENTS_DpS	D014202	4.5852690981543125
DOID:0050835	PRESENTS_DpS	D014202	15.242832483773286
DOID:2048	PRESENTS_DpS	D011697	6.329612143504161
DOID:418	PRESENTS_DpS	D011697	7.343623284309782
DOID:1417	PRESENTS_DpS	D011697	4.598436172631227
DOID:3493	PRESENTS_DpS	D011697	25.61985867608826
DOID:0080162	PRESENTS_DpS	D011697	7.912015179380197
DOID:3021	PRESENTS_DpS	D011697	7.004486614472616
DOID:13381	PRESENTS_DpS	D011697	7.173560429304713
DOID:14256	PRESENTS_DpS	D011697	18.81178434258229
DOID:0060903	PRESENTS_DpS	D011697	12.640083799019122
DOID:1727	PRESENTS_DpS	D011697	5.326901308889639
DOID:12894	PRESENTS_DpS	D011697	3.9989830866621454
DOID:1074	PRESENTS_DpS	D011697	3.2113045998953607
DOID:5327	PRESENTS_DpS	D011697	6.2035506857194855
DOID:526	PRESENTS_DpS	D011697	3.9493428356280464
DOID:583	PRESENTS_DpS	D011697	26.054912880021835
DOID:14203	PRESENTS_DpS	D011697	4.3438514710322655
DOID:2988	PRESENTS_DpS	D011697	8.634841257496412
DOID:3492	PRESENTS_DpS	D011697	44.83475268315445
DOID:10457	PRESENTS_DpS	D011697	6.079288499410772
DOID:2236	PRESENTS_DpS	D011697	7.032902381671287
DOID:9169	PRESENTS_DpS	D011697	21.098707145013854
DOID:10824	PRESENTS_DpS	D011697	25.928531672185716
DOID:4193	PRESENTS_DpS	D011697	5.313748466151639
DOID:0050908	PRESENTS_DpS	D011697	5.051803119228671
DOID:0050120	PRESENTS_DpS	D011697	8.96695053663089
DOID:11847	PRESENTS_DpS	D011697	3.7492476111348685
DOID:3825	PRESENTS_DpS	D011697	18.681146951314357
DOID:718	PRESENTS_DpS	D011697	4.92464102698264
DOID:4989	PRESENTS_DpS	D011697	4.18588500615884
DOID:12918	PRESENTS_DpS	D011697	4.374122212990678
DOID:11247	PRESENTS_DpS	D011697	35.027150533714426
DOID:1557	PRESENTS_DpS	D011697	11.208688170788612
DOID:10223	PRESENTS_DpS	D011697	4.3438514710322655
DOID:635	PRESENTS_DpS	D011697	4.170674668200413
DOID:5381	PRESENTS_DpS	D011697	44.83475268315445
DOID:10534	PRESENTS_DpS	D011697	3.213412308348954
DOID:3326	PRESENTS_DpS	D011697	5.1532414370113475
DOID:2920	PRESENTS_DpS	D011697	8.151773215118991
DOID:8692	PRESENTS_DpS	D011697	4.039166908392293
DOID:9808	PRESENTS_DpS	D011697	16.490943515643018
DOID:1588	PRESENTS_DpS	D011697	13.43035326609755
DOID:12449	PRESENTS_DpS	D011697	3.788852339421504
DOID:13133	PRESENTS_DpS	D011697	54.79803105718878
DOID:10314	PRESENTS_DpS	D011697	5.248946655588815
DOID:12554	PRESENTS_DpS	D011697	110.28603984111125
DOID:10772	PRESENTS_DpS	D011697	179.3390107326178
DOID:12531	PRESENTS_DpS	D011697	9.87187215041933
DOID:9810	PRESENTS_DpS	D011697	4.422057798886467
DOID:11512	PRESENTS_DpS	D011697	7.472458780525743
DOID:2972	PRESENTS_DpS	D011697	4.2699764460147085
DOID:8593	PRESENTS_DpS	D011697	4.039166908392293
DOID:854	PRESENTS_DpS	D011697	4.69473850085387
DOID:2451	PRESENTS_DpS	D011697	7.472458780525743
DOID:2213	PRESENTS_DpS	D011697	3.3710340363274027
DOID:1584	PRESENTS_DpS	D011697	10.247943470435304
DOID:9074	PRESENTS_DpS	D011697	14.595142894729006
DOID:2973	PRESENTS_DpS	D011697	24.455319645356976
DOID:13276	PRESENTS_DpS	D011697	3.870626130919809
DOID:7148	PRESENTS_DpS	D062706	4.4023338439187
DOID:9091	PRESENTS_DpS	D062706	243.46553037761208
DOID:12583	PRESENTS_DpS	D062706	19.256613889167248
DOID:12858	PRESENTS_DpS	D062706	78.12540628445547
DOID:1441	PRESENTS_DpS	D062706	16.327303546924853
DOID:11198	PRESENTS_DpS	D062706	19.256613889167248
DOID:1742	PRESENTS_DpS	D062706	10.230076128620102
DOID:1849	PRESENTS_DpS	D062706	17.45932992617831
DOID:5855	PRESENTS_DpS	D062706	84.48062867505634
DOID:9505	PRESENTS_DpS	D062706	17.45932992617831
DOID:10652	PRESENTS_DpS	D062706	48.827801696828054
DOID:5845	PRESENTS_DpS	D062706	84.48062867505634
DOID:14735	PRESENTS_DpS	D062706	104.75597955706984
DOID:5844	PRESENTS_DpS	D062706	3.3323369648243863
DOID:332	PRESENTS_DpS	D062706	10.140946714140352
DOID:14330	PRESENTS_DpS	D062706	18.28305014226532
DOID:12217	PRESENTS_DpS	D062706	116.22335010029936
DOID:8622	PRESENTS_DpS	D062706	12.12453467095716
DOID:1926	PRESENTS_DpS	D062706	34.45920380166771
DOID:2377	PRESENTS_DpS	D062706	7.700676073295213
DOID:1289	PRESENTS_DpS	D062706	13.422605581059631
DOID:8725	PRESENTS_DpS	D062706	10.111581038327207
DOID:1279	PRESENTS_DpS	D017246	12.682688182688189
DOID:10235	PRESENTS_DpS	D017246	12.682688182688189
DOID:3191	PRESENTS_DpS	D017246	74.39479287650019
DOID:12934	PRESENTS_DpS	D017246	87.30408609478377
DOID:10584	PRESENTS_DpS	D017246	4.485568394024277
DOID:538	PRESENTS_DpS	D017246	12.682688182688189
DOID:1924	PRESENTS_DpS	D017246	5.655475601860028
DOID:423	PRESENTS_DpS	D017246	3.71973964382501
DOID:10126	PRESENTS_DpS	D017246	16.945480599647265
DOID:700	PRESENTS_DpS	D017246	62.76103925795285
DOID:3687	PRESENTS_DpS	D017246	201.99910648586143
DOID:9840	PRESENTS_DpS	D017246	24.798264292166728
DOID:310	PRESENTS_DpS	D017246	410.6020299145298
DOID:12558	PRESENTS_DpS	D017246	1525.0932539682544
DOID:230	PRESENTS_DpS	D017246	7.800988511346568
DOID:9884	PRESENTS_DpS	D017246	18.0217814353708
DOID:9306	PRESENTS_DpS	D017246	4.705262642401092
DOID:0060215	PRESENTS_DpS	D017246	35.46728497600591
DOID:0060249	PRESENTS_DpS	D017246	50.05776544753569
DOID:699	PRESENTS_DpS	D017246	294.5007662835248
DOID:10293	PRESENTS_DpS	D017246	24.798264292166728
DOID:539	PRESENTS_DpS	D017246	5.686034177544148
DOID:4873	PRESENTS_DpS	D017246	7.800988511346568
DOID:11719	PRESENTS_DpS	D017246	142.97749255952382
DOID:0060260	PRESENTS_DpS	D017246	56.341024668890896
DOID:308	PRESENTS_DpS	D017246	11.575660371675555
DOID:437	PRESENTS_DpS	D017246	6.659795868857003
DOID:2477	PRESENTS_DpS	D017246	39.10495522995522
DOID:9837	PRESENTS_DpS	D017246	4.705262642401092
DOID:11722	PRESENTS_DpS	D017246	18.069825283984045
DOID:231	PRESENTS_DpS	D017246	7.800988511346568
DOID:890	PRESENTS_DpS	D017246	305.0186507936508
DOID:633	PRESENTS_DpS	D017246	10.4697477389125
DOID:7398	PRESENTS_DpS	D010264	11.591371094221255
DOID:12336	PRESENTS_DpS	D010264	3.161283025696706
DOID:13565	PRESENTS_DpS	D010264	20.606881945282236
DOID:4971	PRESENTS_DpS	D010264	5.039726562704893
DOID:10588	PRESENTS_DpS	D010264	6.6236406252692905
DOID:9620	PRESENTS_DpS	D010264	7.6453724238480625
DOID:0060655	PRESENTS_DpS	D010264	8.182144301803241
DOID:640	PRESENTS_DpS	D010264	5.213789407842493
DOID:2702	PRESENTS_DpS	D010264	7.418477500301603
DOID:9286	PRESENTS_DpS	D010264	5.6200587123496994
DOID:13374	PRESENTS_DpS	D010264	12.456398787819856
DOID:2926	PRESENTS_DpS	D010264	9.935460937903937
DOID:11077	PRESENTS_DpS	D010264	4.086449470505121
DOID:8683	PRESENTS_DpS	D010264	9.462343750384699
DOID:10986	PRESENTS_DpS	D010264	3.2728577207212965
DOID:0060326	PRESENTS_DpS	D010264	3.5580227819192345
DOID:11111	PRESENTS_DpS	D010264	5.860321445405543
DOID:11387	PRESENTS_DpS	D010264	11.260189062957792
DOID:3302	PRESENTS_DpS	D010264	4.523461890427809
DOID:14286	PRESENTS_DpS	D010264	26.154888622858227
DOID:200	PRESENTS_DpS	D010264	12.79047844879587
DOID:0080016	PRESENTS_DpS	D010264	6.0235501070825
DOID:9119	PRESENTS_DpS	D010264	3.091032291792335
DOID:0060215	PRESENTS_DpS	D010264	6.46960247119326
DOID:6712	PRESENTS_DpS	D010264	37.09238750150802
DOID:5408	PRESENTS_DpS	D010264	9.577846537948082
DOID:4953	PRESENTS_DpS	D010264	4.525332635626496
DOID:12156	PRESENTS_DpS	D010264	17.947929436213556
DOID:8717	PRESENTS_DpS	D010264	38.97165298123559
DOID:3618	PRESENTS_DpS	D010264	28.849634723395127
DOID:962	PRESENTS_DpS	D010264	3.6365085785792175
DOID:11355	PRESENTS_DpS	D010264	12.531211993752713
DOID:0070146	PRESENTS_DpS	D010264	3.904461842264002
DOID:9957	PRESENTS_DpS	D010264	6.6236406252692905
DOID:0080073	PRESENTS_DpS	D010264	4.002775629659139
DOID:14004	PRESENTS_DpS	D010264	29.513246175870318
DOID:3627	PRESENTS_DpS	D010264	15.333467274245448
DOID:1639	PRESENTS_DpS	D010264	4.374102299706135
DOID:13564	PRESENTS_DpS	D010264	5.401804005073983
DOID:8007	PRESENTS_DpS	D010264	5.058052841114732
DOID:3341	PRESENTS_DpS	D010264	20.606881945282236
DOID:13078	PRESENTS_DpS	D010264	7.133151442597697
DOID:7693	PRESENTS_DpS	D010264	18.74141684286721
DOID:321	PRESENTS_DpS	D010264	7.621723459213978
DOID:5500	PRESENTS_DpS	D010264	6.439650607900697
DOID:13300	PRESENTS_DpS	D010264	12.879301215801394
DOID:5075	PRESENTS_DpS	D010264	6.439650607900697
DOID:14418	PRESENTS_DpS	D010264	34.77411328266377
DOID:5612	PRESENTS_DpS	D010264	16.779889584015528
DOID:10027	PRESENTS_DpS	D010264	6.0103405673739845
DOID:707	PRESENTS_DpS	D010264	3.450454651303072
DOID:0050597	PRESENTS_DpS	D010264	8.134295504716674
DOID:607	PRESENTS_DpS	D010264	92.73096875377009
DOID:10881	PRESENTS_DpS	D010264	17.66304166738477
DOID:668	PRESENTS_DpS	D010264	12.456398787819856
DOID:4837	PRESENTS_DpS	D010264	6.395239224397935
DOID:322	PRESENTS_DpS	D010264	18.967698154180237
DOID:3210	PRESENTS_DpS	D010264	55.63858125226204
DOID:9976	PRESENTS_DpS	D010264	3.1117774749587266
DOID:3369	PRESENTS_DpS	D010264	5.039726562704893
DOID:227	PRESENTS_DpS	D010264	5.058052841114732
DOID:2365	PRESENTS_DpS	D010264	7.320865954245003
DOID:3153	PRESENTS_DpS	D010264	6.9797503363052735
DOID:2476	PRESENTS_DpS	D010264	16.708282658336945
DOID:178	PRESENTS_DpS	D010264	6.148891373860568
DOID:2491	PRESENTS_DpS	D010264	3.904461842264002
DOID:0111158	PRESENTS_DpS	D010264	10.968179099908287
DOID:8869	PRESENTS_DpS	D010264	3.213449412259359
DOID:732	PRESENTS_DpS	D010264	4.9573159396669535
DOID:1440	PRESENTS_DpS	D010264	4.031781250163916
DOID:8584	PRESENTS_DpS	D010264	6.370829914381149
DOID:4305	PRESENTS_DpS	D010264	8.430088068524551
DOID:2366	PRESENTS_DpS	D010264	7.320865954245003
DOID:11400	PRESENTS_DpS	D010264	4.201403115057543
DOID:10426	PRESENTS_DpS	D010264	3.5393499524339718
DOID:9159	PRESENTS_DpS	D010264	5.454762867868828
DOID:0060249	PRESENTS_DpS	D010264	8.62377718169634
DOID:399	PRESENTS_DpS	D010264	14.05014678087425
DOID:13068	PRESENTS_DpS	D010264	6.182064583584671
DOID:11260	PRESENTS_DpS	D010264	3.2254250001311324
DOID:319	PRESENTS_DpS	D010264	11.591371094221255
DOID:327	PRESENTS_DpS	D010264	8.892010702416307
DOID:0050453	PRESENTS_DpS	D010264	9.273096875377004
DOID:1496	PRESENTS_DpS	D010264	12.681158120173686
DOID:520	PRESENTS_DpS	D010264	11.837996011119582
DOID:2964	PRESENTS_DpS	D010264	8.09062143489269
DOID:0070162	PRESENTS_DpS	D010264	3.904461842264002
DOID:365	PRESENTS_DpS	D010264	4.7750241376812586
DOID:277	PRESENTS_DpS	D010264	4.691280038133392
DOID:0050873	PRESENTS_DpS	D010264	5.7956855471106286
DOID:3616	PRESENTS_DpS	D010264	21.819051471475312
DOID:4480	PRESENTS_DpS	D010264	10.968179099908287
DOID:4307	PRESENTS_DpS	D010264	3.0724116153357546
DOID:1426	PRESENTS_DpS	D010264	3.8318582129657046
DOID:264	PRESENTS_DpS	D010264	5.6200587123496994
DOID:4790	PRESENTS_DpS	D010264	11.591371094221255
DOID:326	PRESENTS_DpS	D010264	4.062350779440642
DOID:255	PRESENTS_DpS	D010264	4.691280038133392
DOID:0080011	PRESENTS_DpS	D010264	4.4797569446265735
DOID:11577	PRESENTS_DpS	D010264	16.364288603606482
DOID:3557	PRESENTS_DpS	D010264	3.9459986703731937
DOID:5158	PRESENTS_DpS	D010264	4.121376389056446
DOID:4252	PRESENTS_DpS	D010264	5.6200587123496994
DOID:4051	PRESENTS_DpS	D010264	18.54619375075401
DOID:4844	PRESENTS_DpS	D010264	6.439650607900697
DOID:12835	PRESENTS_DpS	D010264	9.755090521208365
DOID:468	PRESENTS_DpS	D010264	4.691280038133392
DOID:3721	PRESENTS_DpS	D010264	3.684674255116692
DOID:5505	PRESENTS_DpS	D010264	6.439650607900697
DOID:10241	PRESENTS_DpS	D010264	3.363299384851764
DOID:474	PRESENTS_DpS	D010264	4.691280038133392
DOID:13608	PRESENTS_DpS	D007805	9.84529764001409
DOID:10970	PRESENTS_DpS	D007805	3.941210201261527
DOID:9870	PRESENTS_DpS	D007805	22.92740546304651
DOID:12382	PRESENTS_DpS	D007805	6.006102627281322
DOID:12583	PRESENTS_DpS	D007805	24.613244100035228
DOID:10968	PRESENTS_DpS	D007805	3.941210201261527
DOID:9296	PRESENTS_DpS	D007805	20.92125748502994
DOID:480	PRESENTS_DpS	D007805	6.980875837701513
DOID:12568	PRESENTS_DpS	D007805	4.981251782149987
DOID:809	PRESENTS_DpS	D007805	10.46062874251497
DOID:4428	PRESENTS_DpS	D007805	14.070723187423955
DOID:93	PRESENTS_DpS	D007805	28.89001346493496
DOID:1921	PRESENTS_DpS	D007805	12.453129455374965
DOID:14695	PRESENTS_DpS	D007805	22.92740546304651
DOID:9975	PRESENTS_DpS	D007805	10.46062874251497
DOID:14159	PRESENTS_DpS	D007805	3.0541981729970717
DOID:10908	PRESENTS_DpS	D007805	3.0541981729970717
DOID:4189	PRESENTS_DpS	D007805	4.3737820526195
DOID:4188	PRESENTS_DpS	D007805	29.887510692899927
DOID:2538	PRESENTS_DpS	D007805	43.47274282603625
DOID:3329	PRESENTS_DpS	D007805	40.821965824448654
DOID:1206	PRESENTS_DpS	D007805	30.766555125044032
DOID:14261	PRESENTS_DpS	D007805	22.630589224313173
DOID:1148	PRESENTS_DpS	D007805	24.13991248272685
DOID:8927	PRESENTS_DpS	D007805	6.024236995117318
DOID:1932	PRESENTS_DpS	D007805	23.620774579872517
DOID:2340	PRESENTS_DpS	D007805	6.97375249500998
DOID:3491	PRESENTS_DpS	D007805	5.635355551523216
DOID:1928	PRESENTS_DpS	D007805	56.326462459695996
DOID:13088	PRESENTS_DpS	D007805	8.717190618762475
DOID:1969	PRESENTS_DpS	D007805	3.941210201261527
DOID:14250	PRESENTS_DpS	D007805	29.887510692899927
DOID:674	PRESENTS_DpS	D007805	14.573631375020854
DOID:12580	PRESENTS_DpS	D007805	68.11572204428353
DOID:12638	PRESENTS_DpS	D007805	13.283338085733295
DOID:13417	PRESENTS_DpS	D007805	13.002066406062925
DOID:92	PRESENTS_DpS	D007805	22.324677761803517
DOID:10965	PRESENTS_DpS	D007805	3.941210201261527
DOID:4186	PRESENTS_DpS	D007805	37.516309868147395
DOID:2033	PRESENTS_DpS	D007805	11.645229694162538
DOID:1573	PRESENTS_DpS	D007805	3.0541981729970717
DOID:3413	PRESENTS_DpS	D007805	59.775021385799825
DOID:12801	PRESENTS_DpS	D007805	28.856906875903373
DOID:9252	PRESENTS_DpS	D007805	9.118223601223704
DOID:11723	PRESENTS_DpS	D007805	5.758144261934848
DOID:10754	PRESENTS_DpS	D007805	11.185968914301725
DOID:11198	PRESENTS_DpS	D007805	24.613244100035228
DOID:0080016	PRESENTS_DpS	D007805	4.2915399969292185
DOID:9277	PRESENTS_DpS	D009123	8.67136346201575
DOID:633	PRESENTS_DpS	D009123	9.762724996136726
DOID:11727	PRESENTS_DpS	D009123	20.913288349567388
DOID:674	PRESENTS_DpS	D009123	12.107693255012705
DOID:11111	PRESENTS_DpS	D009123	18.503206792554053
DOID:1029	PRESENTS_DpS	D009123	6.5838129989378835
DOID:5656	PRESENTS_DpS	D009123	5.000364302990797
DOID:14203	PRESENTS_DpS	D009123	7.381160593964963
DOID:231	PRESENTS_DpS	D009123	5.4556404390175794
DOID:3322	PRESENTS_DpS	D009123	83.65315339826955
DOID:11771	PRESENTS_DpS	D009123	3.6384229730972524
DOID:14250	PRESENTS_DpS	D009123	5.540663406898375
DOID:11722	PRESENTS_DpS	D009123	13.479655049958133
DOID:9091	PRESENTS_DpS	D009123	53.59686963959483
DOID:0050700	PRESENTS_DpS	D009123	9.342286474405288
DOID:1932	PRESENTS_DpS	D009123	22.937154964041657
DOID:12930	PRESENTS_DpS	D009123	7.458585355440119
DOID:11971	PRESENTS_DpS	D009123	27.88438446608986
DOID:3762	PRESENTS_DpS	D009123	136.15885606314092
DOID:1206	PRESENTS_DpS	D009123	10.456644174783698
DOID:3191	PRESENTS_DpS	D009123	86.71363462015749
DOID:14693	PRESENTS_DpS	D009123	8.814691783701958
DOID:767	PRESENTS_DpS	D009123	7.0677396148681835
DOID:12376	PRESENTS_DpS	D009123	62.739865048702185
DOID:2750	PRESENTS_DpS	D009123	266.64442645698426
DOID:13359	PRESENTS_DpS	D009123	22.220368871415356
DOID:365	PRESENTS_DpS	D009123	9.519746087032738
DOID:11976	PRESENTS_DpS	D009123	67.96818713609403
DOID:11383	PRESENTS_DpS	D009123	18.232097535520293
DOID:5723	PRESENTS_DpS	D009123	4.257795232846056
DOID:655	PRESENTS_DpS	D009123	29.726245981826573
DOID:0050214	PRESENTS_DpS	D009123	37.42377915185744
DOID:5138	PRESENTS_DpS	D009123	76.18412184485264
DOID:437	PRESENTS_DpS	D009123	3.105029711289482
DOID:9870	PRESENTS_DpS	D009123	19.480871339323045
DOID:1682	PRESENTS_DpS	D009123	7.4488185479035325
DOID:14695	PRESENTS_DpS	D009123	19.480871339323045
DOID:423	PRESENTS_DpS	D009123	13.296090641757484
DOID:2748	PRESENTS_DpS	D009123	142.21036077705827
DOID:308	PRESENTS_DpS	D009123	4.047733228948529
DOID:225	PRESENTS_DpS	D009123	4.609057067023104
DOID:890	PRESENTS_DpS	D009123	17.776295097132284
DOID:10235	PRESENTS_DpS	D009123	8.869669071334195
DOID:3650	PRESENTS_DpS	D009123	18.810894282679676
DOID:1969	PRESENTS_DpS	D009123	4.146074658223273
DOID:12577	PRESENTS_DpS	D009123	11.024058974965758
DOID:9854	PRESENTS_DpS	D009123	3.4770259358693965
DOID:0060160	PRESENTS_DpS	D009123	62.739865048702185
DOID:11830	PRESENTS_DpS	D009123	35.07037257140772
DOID:13137	PRESENTS_DpS	D009123	62.739865048702185
DOID:10907	PRESENTS_DpS	D009123	41.521273219579065
DOID:769	PRESENTS_DpS	D009123	7.944712892573088
DOID:9650	PRESENTS_DpS	D009123	3.6384229730972524
DOID:2366	PRESENTS_DpS	D009123	43.661075677167005
DOID:11983	PRESENTS_DpS	D009123	32.101661574956715
DOID:13543	PRESENTS_DpS	D009123	10.508154737221057
DOID:2747	PRESENTS_DpS	D009123	47.40345359235276
DOID:9268	PRESENTS_DpS	D009123	28.442072155411648
DOID:630	PRESENTS_DpS	D009123	7.1823414533867815
DOID:3225	PRESENTS_DpS	D009123	8.618809744064139
DOID:14717	PRESENTS_DpS	D009123	23.701726796176377
DOID:8545	PRESENTS_DpS	D009123	25.16997535877137
DOID:1924	PRESENTS_DpS	D009123	3.515707312164605
DOID:12377	PRESENTS_DpS	D009123	22.143481781894888
DOID:11634	PRESENTS_DpS	D009123	5.665751425380808
DOID:13593	PRESENTS_DpS	D009123	6.523411044819187
DOID:2975	PRESENTS_DpS	D009123	41.82657669913479
DOID:11829	PRESENTS_DpS	D009123	24.94918610123829
DOID:1279	PRESENTS_DpS	D009123	8.869669071334195
DOID:14681	PRESENTS_DpS	D009123	94.80690718470552
DOID:318	PRESENTS_DpS	D009123	22.143481781894888
DOID:2339	PRESENTS_DpS	D009123	22.5730731392156
DOID:0060262	PRESENTS_DpS	D009123	4.6473974110149765
DOID:9266	PRESENTS_DpS	D009123	118.50863398088192
DOID:0050328	PRESENTS_DpS	D009123	11.153753786435942
DOID:3213	PRESENTS_DpS	D009123	8.110857078539446
DOID:12557	PRESENTS_DpS	D009123	8.316395367079433
DOID:538	PRESENTS_DpS	D009123	8.869669071334195
DOID:10892	PRESENTS_DpS	D009123	79.00575598725459
DOID:240	PRESENTS_DpS	D009123	29.473649901980995
DOID:2340	PRESENTS_DpS	D009123	5.925431699044094
DOID:699	PRESENTS_DpS	D009123	19.61522217614597
DOID:10609	PRESENTS_DpS	D009123	18.5169740595128
DOID:530	PRESENTS_DpS	D009123	11.030636575786145
DOID:1148	PRESENTS_DpS	D009123	27.34814630328044
DOID:12842	PRESENTS_DpS	D009123	9.135569214800316
DOID:790	PRESENTS_DpS	D009123	71.10518038852913
DOID:4138	PRESENTS_DpS	D009123	11.197666202917976
DOID:1176	PRESENTS_DpS	D009123	12.850333805155866
DOID:9884	PRESENTS_DpS	D009123	11.553278940529108
DOID:3817	PRESENTS_DpS	D009123	5.000364302990797
DOID:0060215	PRESENTS_DpS	D009123	22.048117949931523
DOID:7997	PRESENTS_DpS	D009123	6.2191119873349106
DOID:4137	PRESENTS_DpS	D009123	29.02252260756291
DOID:10348	PRESENTS_DpS	D009123	45.1461462784312
DOID:4873	PRESENTS_DpS	D009123	5.4556404390175794
DOID:440	PRESENTS_DpS	D009123	37.9649461473793
DOID:5295	PRESENTS_DpS	D009123	3.276736423434522
DOID:230	PRESENTS_DpS	D009123	5.4556404390175794
DOID:700	PRESENTS_DpS	D009123	14.630695553195295
DOID:10970	PRESENTS_DpS	D009123	4.146074658223273
DOID:4	PRESENTS_DpS	D009123	4.187754328325234
DOID:14323	PRESENTS_DpS	D009123	26.059490194748893
DOID:5614	PRESENTS_DpS	D009123	3.8778234222797248
DOID:4953	PRESENTS_DpS	D009123	12.350775749868586
DOID:3953	PRESENTS_DpS	D009123	3.7162986265781774
DOID:13174	PRESENTS_DpS	D009123	3.6384229730972524
DOID:10965	PRESENTS_DpS	D009123	4.146074658223273
DOID:322	PRESENTS_DpS	D009123	51.17418285538082
DOID:2752	PRESENTS_DpS	D009123	42.834446017186224
DOID:422	PRESENTS_DpS	D009123	23.701726796176377
DOID:321	PRESENTS_DpS	D009123	19.480871339323045
DOID:0060260	PRESENTS_DpS	D009123	6.3405893340089685
DOID:3146	PRESENTS_DpS	D009123	70.32380477986398
DOID:9281	PRESENTS_DpS	D009123	6.4348579537130455
DOID:11984	PRESENTS_DpS	D009123	7.231035293748728
DOID:0060249	PRESENTS_DpS	D009123	8.5575162393197
DOID:2786	PRESENTS_DpS	D009123	9.939433817751382
DOID:10126	PRESENTS_DpS	D009123	7.900575598725459
DOID:898	PRESENTS_DpS	D009123	49.898372202476594
DOID:2106	PRESENTS_DpS	D009123	23.505844756538558
DOID:2365	PRESENTS_DpS	D009123	43.661075677167005
DOID:10223	PRESENTS_DpS	D009123	7.381160593964963
DOID:10488	PRESENTS_DpS	D009123	40.46636282274015
DOID:1289	PRESENTS_DpS	D009123	4.049269953788675
DOID:10968	PRESENTS_DpS	D009123	4.146074658223273
DOID:3652	PRESENTS_DpS	D009123	41.82657669913479
DOID:4621	PRESENTS_DpS	D009123	33.07217692489728
DOID:1838	PRESENTS_DpS	D009123	83.65315339826955
DOID:1279	PRESENTS_DpS	D065634	7.05008254861196
DOID:10908	PRESENTS_DpS	D065634	55.005510233290394
DOID:4916	PRESENTS_DpS	D065634	69.04487475618521
DOID:1138	PRESENTS_DpS	D065634	23.954717569146858
DOID:1352	PRESENTS_DpS	D065634	22.835620915032678
DOID:7213	PRESENTS_DpS	D065634	23.954717569146858
DOID:4594	PRESENTS_DpS	D065634	23.954717569146858
DOID:14004	PRESENTS_DpS	D065634	17.029954580702338
DOID:14159	PRESENTS_DpS	D065634	55.005510233290394
DOID:4723	PRESENTS_DpS	D065634	592.23061194251
DOID:3842	PRESENTS_DpS	D065634	185.6635265700483
DOID:4210	PRESENTS_DpS	D065634	23.954717569146858
DOID:9428	PRESENTS_DpS	D065634	75.16481871520988
DOID:9470	PRESENTS_DpS	D065634	44.65632534495279
